week,Y65T69,Y70T74,Y75T79,Y80T84,Y85T89,Y_GE90
1,5,7,6,13,10,26
2,6,6,12,10,19,26
3,8,8,7,5,19,24
4,0,7,6,11,17,22
5,4,6,9,8,16,23
6,5,5,11,11,16,16
7,0,8,11,13,15,17
8,4,5,7,10,17,13
9,2,8,5,7,14,15
10,4,6,7,15,12,14
11,4,8,3,6,12,13
12,2,5,8,8,11,15
13,1,2,13,8,14,15
14,4,7,8,12,17,8
15,5,1,8,6,11,19
16,3,7,10,9,11,11
17,3,6,8,6,10,15
18,1,5,12,12,11,12
19,1,7,6,9,14,12
20,3,4,9,3,9,25
21,2,7,7,5,14,12
22,2,6,6,8,6,17
23,1,6,5,9,12,15
24,2,8,7,5,5,13
25,5,3,7,13,13,14
26,3,4,9,13,13,15
27,4,4,3,10,8,12
28,4,6,3,10,12,13
29,4,6,7,9,11,11
30,2,4,10,6,7,17
31,1,6,5,11,7,14
32,0,2,4,8,11,18
33,2,7,3,14,17,17
34,2,4,9,6,15,20
35,3,2,7,9,9,15
36,3,10,6,17,14,22
37,1,4,10,11,13,19
38,2,6,9,15,7,11
39,5,5,7,7,14,11
40,2,5,5,5,9,14
41,0,0,0,0,0,0
42,0,0,0,0,0,0
43,0,0,0,0,0,0
44,0,0,0,0,0,0
45,0,0,0,0,0,0
46,0,0,0,0,0,0
47,0,0,0,0,0,0
48,0,0,0,0,0,0
49,0,0,0,0,0,0
50,0,0,0,0,0,0
51,0,0,0,0,0,0
52,0,0,0,0,0,0
53,0,0,0,0,0,0
